Order,Delegate,Speech_Topic_Num,Speech_Topic_Name,Speech_Length,Day_Num,Day_Date,Volume,Pg_Num,Previous_Speaker,State,Southern_State,Delegate_Ideology,Abs_Delegate_Ideology,Delegate_Ideology_Sq,Delegate_Attend,Delegate_Age,Delegate_Slave,Delegate_College,Delegate_Leg_Exp,
201,Madison_James,74,Motion to reconsider,494,10,6-Jun,1,138,Wilson_James,VA,1,1,1,1,85,36,1,1,10,
202,Gerry_Elbridge,32,Executive powers,26,10,6-Jun,1,139,Madison_James,MA,0,-1,1,1,79,43,0,1,13,
203,King_Rufus,32,Executive powers,28,10,6-Jun,1,139,Gerry_Elbridge,MA,0,1,1,1,83,32,0,1,5,
204,Pinckney_C,32,Executive powers,68,10,6-Jun,1,139,King_Rufus,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
205,Mason_George,32,Executive powers,39,10,6-Jun,1,139,Pinckney_C,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
206,Dickinson_John,32,Executive powers,51,10,6-Jun,1,140,Mason_George,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
207,Wilson_James,32,Executive powers,21,10,6-Jun,1,140,Dickinson_John,PA,0,1,1,1,85,45,0,1,8,
208,Williamson_Hugh,32,Executive powers,19,10,6-Jun,1,140,Wilson_James,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
209,Pinckney_C,74,Motion to reconsider,26,11,7-Jun,1,150,9,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
210,Dickinson_John,23,Legislative selection,17,11,7-Jun,1,150,Pinckney_C,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
211,Sherman_Roger,23,Legislative selection,54,11,7-Jun,1,150,Dickinson_John,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
212,Pinckney_C,23,Legislative selection,21,11,7-Jun,1,150,Sherman_Roger,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
213,Dickinson_John,23,Legislative selection,132,11,7-Jun,1,150,Pickney_C,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
214,Williamson_Hugh,21,Legislative composition and process,37,11,7-Jun,1,150,Dickinson_John,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
215,Butler_Pierce,21,Legislative composition and process,13,11,7-Jun,1,151,Williamson_Hugh,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
216,Wilson_James,73,Motion to postpone,97,11,7-Jun,1,151,Butler_Pierce,PA,0,1,1,1,85,45,0,1,8,
217,Morris_Gouverneur,73,Motion to postpone,4,11,7-Jun,1,151,Wilson_James,PA,0,0.8,0.8,0.64,59,35,0,1,5,
218,Read_George,23,Legislative selection,75,11,7-Jun,1,151,Morris_Gouverneur,DE,0,1,1,1,85,53,0,0,23,
219,Madison_James,23,Legislative selection,304,11,7-Jun,1,151,Read_George,VA,1,1,1,1,85,36,1,1,10,
220,Gerry_Elbridge,23,Legislative selection,156,11,7-Jun,1,152,Madison_James,MA,0,-1,1,1,79,43,0,1,13,
221,Dickinson_John,23,Legislative selection,249,11,7-Jun,1,152,Gerry_Elbridge,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
222,Wilson_James,23,Legislative selection,234,11,7-Jun,1,153,Dickinson_John,PA,0,1,1,1,85,45,0,1,8,
223,Madison_James,23,Legislative selection,189,11,7-Jun,1,154,Wilson_James,VA,1,1,1,1,85,36,1,1,10,
224,Sherman_Roger,23,Legislative selection,21,11,7-Jun,1,154,Madison_James,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
225,Gerry_Elbridge,23,Legislative selection,194,11,7-Jun,1,154,Sherman_Roger,MA,0,-1,1,1,79,43,0,1,13,
226,Pinckney_C,23,Legislative selection,73,11,7-Jun,1,155,Gerry_Elbridge,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
227,Mason_George,41,Powers of state governments,169,11,7-Jun,1,155,Pinckney_C,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
228,Gerry_Elbridge,33,Executive selection,28,11,7-Jun,1,156,Mason_George,MA,0,-1,1,1,79,43,0,1,13,
229,Pinckney_C,22,Legislative powers,136,12,8-Jun,1,164,9,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
230,Madison_James,22,Legislative powers,322,12,8-Jun,1,164,Pinckney_C,VA,1,1,1,1,85,36,1,1,10,
231,Williamson_Hugh,22,Legislative powers,15,12,8-Jun,1,165,Madison_James,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
232,Gerry_Elbridge,22,Legislative powers,229,12,8-Jun,1,165,Williamson_Hugh,MA,0,-1,1,1,79,43,0,1,13,
233,Sherman_Roger,22,Legislative powers,33,12,8-Jun,1,166,Gerry_Elbridge,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
234,Wilson_James,22,Legislative powers,366,12,8-Jun,1,166,Sherman_Roger,PA,0,1,1,1,85,45,0,1,8,
235,Dickinson_John,22,Legislative powers,90,12,8-Jun,1,167,Wilson_James,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
236,Bedford_Gunning,22,Legislative powers,263,12,8-Jun,1,167,Dickinson_John,DE,0,-0.73,0.73,0.5329,84,40,0,1,3,
237,Madison_James,22,Legislative powers,209,12,8-Jun,1,168,Beford_Gunning,VA,1,1,1,1,85,36,1,1,10,
238,Butler_Pierce,22,Legislative powers,33,12,8-Jun,1,168,Madison_James,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
239,Gerry_Elbridge,74,Motion to reconsider,12,12,8-Jun,1,168,Butler_Pierce,MA,0,-1,1,1,79,43,0,1,13,
240,King_Rufus,74,Motion to reconsider,4,12,8-Jun,1,168,Gerry_Elbridge,MA,0,1,1,1,83,32,0,1,5,
241,Pinckney_C,25,Legislative apportionment,69,12,8-Jun,1,169,King_Rufus,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
242,Rutledge_John,25,Legislative apportionment,4,12,8-Jun,1,169,Pinckney_C,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
243,Gerry_Elbridge,33,Executive selection,189,13,9-Jun,1,175,9,MA,0,-1,1,1,79,43,0,1,13,
244,Randolph_Edmund,33,Executive selection,179,13,9-Jun,1,176,Gerry_Elbridge,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
245,Paterson_William,21,Legislative composition and process,17,13,9-Jun,1,176,Randolph_Edmund,NJ,0,-1,1,1,46,41,0,1,3,
246,Brearley_David,21,Legislative composition and process,331,13,9-Jun,1,176,Paterson_William,NJ,0,-1,1,1,85,42,0,1,0,
247,Paterson_William,21,Legislative composition and process,798,13,9-Jun,1,177,Brearley_David,NJ,0,-1,1,1,46,41,0,1,3,
248,Wilson_James,21,Legislative composition and process,300,13,9-Jun,1,179,Paterson_William,PA,0,1,1,1,85,45,0,1,8,
249,Williamson_Hugh,21,Legislative composition and process,42,13,9-Jun,1,180,Wilson_James,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
250,Paterson_William,73,Motion to postpone,19,13,9-Jun,1,180,Williamson_Hugh,NJ,0,-1,1,1,46,41,0,1,3,
251,Sherman_Roger,25,Legislative apportionment,103,14,11-Jun,1,196,9,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
252,Rutledge_John,25,Legislative apportionment,29,14,11-Jun,1,196,Sherman_Roger,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
253,Butler_Pierce,25,Legislative apportionment,25,14,11-Jun,1,196,Rutledge_John,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
254,King_Rufus,25,Legislative apportionment,67,14,11-Jun,1,196,Butler_Pierce,MA,0,1,1,1,83,32,0,1,5,
255,Wilson_James,25,Legislative apportionment,4,14,11-Jun,1,196,King_Rufus,PA,0,1,1,1,85,45,0,1,8,
256,Dickinson_John,25,Legislative apportionment,40,14,11-Jun,1,196,Wilson_James,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
257,King_Rufus,25,Legislative apportionment,78,14,11-Jun,1,197,Dickinson_John,MA,0,1,1,1,83,32,0,1,5,
258,Franklin_Benjamin,25,Legislative apportionment,1214,14,11-Jun,1,197,King_Rufus,PA,0,-0.52,0.52,0.2704,84,81,0,0,16,
259,Rutledge_John,25,Legislative apportionment,26,14,11-Jun,1,200,Franklin_Benjamin,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
260,Butler_Pierce,25,Legislative apportionment,4,14,11-Jun,1,200,Rutledge_John,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
261,Wilson_James,25,Legislative apportionment,97,14,11-Jun,1,201,Butler_Pierce,PA,0,1,1,1,85,45,0,1,8,
262,Pinckney_C,25,Legislative apportionment,4,14,11-Jun,1,201,Wilson_James,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
263,Gerry_Elbridge,25,Legislative apportionment,32,14,11-Jun,1,201,Pinckney_C,MA,0,-1,1,1,79,43,0,1,13,
264,Sherman_Roger,25,Legislative apportionment,45,14,11-Jun,1,201,Gerry_Elbridge,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
265,Ellsworth_Oliver,25,Legislative apportionment,4,14,11-Jun,1,201,Sherman_Roger,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
266,Wilson_James,25,Legislative apportionment,41,14,11-Jun,1,202,Ellsworth_Oliver,PA,0,1,1,1,85,45,0,1,8,
267,Hamilton_Alexander,25,Legislative apportionment,4,14,11-Jun,1,202,Wilson_James,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
268,Madison_James,42,General powers of the national government,27,14,11-Jun,1,202,Hamilton_Alexander,VA,1,1,1,1,85,36,1,1,10,
269,Read_George,42,General powers of the national government,71,14,11-Jun,1,202,Madison_James,DE,0,1,1,1,85,53,0,0,23,
270,Mason_George,63,Amendments and ratification of the constitution,99,14,11-Jun,1,202,Read_George,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
271,Randolph_Edmund,63,Amendments and ratification of the constitution,3,14,11-Jun,1,203,Mason_George,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
272,Sherman_Roger,80,Other,9,14,11-Jun,1,203,Randolph_Edmund,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
273,Randolph_Edmund,80,Other,112,14,11-Jun,1,203,Sherman_Roger,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
274,Gerry_Elbridge,80,Other,27,14,11-Jun,1,203,Randolph_Edmund,MA,0,-1,1,1,79,43,0,1,13,
275,Martin_Luther,80,Other,47,14,11-Jun,1,203,Gerry_Elbridge,MD,1,-1,1,1,57,39,1,1,3,
276,Sherman_Roger,23,Legislative selection,38,15,12-Jun,1,214,9,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
277,Ellsworth_Oliver,23,Legislative selection,4,15,12-Jun,1,214,Sherman_Roger,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
278,Rutledge_John,23,Legislative selection,4,15,12-Jun,1,214,Ellsworth_Oliver,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
279,Jenifer_DanielofStThomas,23,Legislative selection,31,15,12-Jun,1,214,Rutledge_John,MD,1,-0.06,0.06,0.0036,78,64,1,0,10,
280,Madison_James,23,Legislative selection,82,15,12-Jun,1,214,Jenifer_DanielofStThomas,VA,1,1,1,1,85,36,1,1,10,
281,Gerry_Elbridge,23,Legislative selection,67,15,12-Jun,1,214,Madison_James,MA,0,-1,1,1,79,43,0,1,13,
282,Madison_James,23,Legislative selection,170,15,12-Jun,1,215,Gerry_Elbridge,VA,1,1,1,1,85,36,1,1,10,
283,Gerry_Elbridge,23,Legislative selection,75,15,12-Jun,1,215,Madison_James,MA,0,-1,1,1,79,43,0,1,13,
284,Madison_James,21,Legislative composition and process,86,15,12-Jun,1,215,Gerry_Elbridge,VA,1,1,1,1,85,36,1,1,10,
285,Mason_George,21,Legislative composition and process,95,15,12-Jun,1,216,Madison_James,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
286,Franklin_Benjamin,21,Legislative composition and process,78,15,12-Jun,1,216,Mason_George,PA,0,-0.52,0.52,0.2704,84,81,0,0,16,
287,Pierce_William,21,Legislative composition and process,15,15,12-Jun,1,216,Franklin_Benjamin,GA,1,-0.47,0.47,0.2209,21,47,0,1,2,
288,Pickney_C,23,Legislative selection,28,15,12-Jun,1,217,Pierce_William,SC,1,-0.47,0.47,0.2209,21,47,0,1,2,
289,Spaight_RichardDobbs,23,Legislative selection,23,15,12-Jun,1,218,Pickney_C,NC,1,-0.17,0.17,0.0289,85,29,1,1,8,
290,Sherman_Roger,23,Legislative selection,57,15,12-Jun,1,218,Spaight_RichardDobbs,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
291,Pierce_William,23,Legislative selection,28,15,12-Jun,1,218,Sherman_Roger,GA,1,-0.47,0.47,0.2209,21,47,0,1,2,
292,Randolph_Edmund,23,Legislative selection,138,15,12-Jun,1,218,Pierce_William,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
293,Madison_James,23,Legislative selection,311,15,12-Jun,1,218,Randolph_Edmund,VA,1,1,1,1,85,36,1,1,10,
294,Butler_Pierce,21,Legislative composition and process,19,15,12-Jun,1,219,Madison_James,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
295,Rutledge_John,21,Legislative composition and process,4,15,12-Jun,1,219,Butler_Pierce,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
296,Randolph_Edmund,12,Judicial powers,43,16,13-Jun,1,232,9,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
297,Madison_James,12,Judicial powers,4,16,13-Jun,1,232,Randolph_Edmund,VA,1,1,1,1,85,36,1,1,10,
298,Pinckney_C,13,Judicial selection,22,16,13-Jun,1,232,Madison_James,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
299,Sherman_Roger,13,Judicial selection,4,16,13-Jun,1,232,Pinckney_C,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
300,Madison_James,13,Judicial selection,127,16,13-Jun,1,232,Sherman_Roger,VA,1,1,1,1,85,36,1,1,10,
301,Pinckney_C,13,Judicial selection,4,16,13-Jun,1,233,Madison_James,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
302,Sherman_Roger,13,Judicial selection,4,16,13-Jun,1,233,Pinckney_C,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
303,Gerry_Elbridge,22,Legislative powers,67,16,13-Jun,1,233,Sherman_Roger,MA,0,-1,1,1,79,43,0,1,13,
304,Butler_Pierce,22,Legislative powers,81,16,13-Jun,1,233,Gerry_Elbridge,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
305,Madison_James,22,Legislative powers,163,16,13-Jun,1,233,Butler_Pierce,VA,1,1,1,1,85,36,1,1,10,
306,King_Rufus,22,Legislative powers,12,16,13-Jun,1,234,Madison_James,MA,0,1,1,1,83,32,0,1,5,
307,Read_George,22,Legislative powers,14,16,13-Jun,1,234,King_Rufus,DE,0,1,1,1,85,53,0,0,23,
308,Pinckney_C,22,Legislative powers,33,16,13-Jun,1,234,Read_George,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
309,Sherman_Roger,22,Legislative powers,109,16,13-Jun,1,234,Pinckney_C,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
310,Pinckney_CC,22,Legislative powers,34,16,13-Jun,1,234,Sherman_Roger,SC,1,0.37,0.37,0.1369,85,41,1,1,5,
311,Williamson_Hugh,22,Legislative powers,31,16,13-Jun,1,234,Pinckney_CC,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
312,Gorham_Nathaniel,80,Other,920,16,13-Jun,1,234,Williamson_Hugh,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
313,Paterson_William,71,Motion to adjourn,77,17,14-Jun,1,240,9,NJ,0,-1,1,1,46,41,0,1,3,
314,Paterson_William,42,General powers of the national government,1166,18,15-Jun,1,244,9,NJ,0,-1,1,1,46,41,0,1,3,
315,Madison_James,75,Motion to refer to a committee,13,18,15-Jun,1,241,Paterson_William,VA,1,1,1,1,85,36,1,1,10,
316,Sherman_Roger,75,Motion to refer to a committee,4,18,15-Jun,1,241,Madison_James,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
317,Rutledge_John,72,Motion to commit,8,18,15-Jun,1,241,Sherman_Roger,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
318,Hamilton_Alexander,72,Motion to commit,4,18,15-Jun,1,241,Rutledge_John,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
319,Lansing_John,42,General powers of the national government,429,19,16-Jun,1,249,9,NY,0,-1,1,1,28,33,0,0,6,
320,Paterson_William,42,General powers of the national government,775,19,16-Jun,1,250,Lansing_John,NJ,0,-1,1,1,46,41,0,1,3,
321,Wilson_James,42,General powers of the national government,1083,19,16-Jun,1,252,Paterson_William,PA,0,1,1,1,85,45,0,1,8,
322,Pinckney_C,42,General powers of the national government,49,19,16-Jun,1,255,Wilson_James,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
323,Ellsworth_Oliver,21,Legislative composition and process,28,19,16-Jun,1,255,Pinckney_C,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
324,Randolph_Edmund,42,General powers of the national government,566,19,16-Jun,1,255,Ellsworth_Oliver,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
325,Dickinson_John,73,Motion to postpone,55,20,18-Jun,1,282,9,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
326,Hamilton_Alexander,42,General powers of the national government,4001,20,18-Jun,1,282,Dickinson_John,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
327,Madison_James,42,General powers of the national government,2915,21,19-Jun,1,314,9,VA,1,1,1,1,85,36,1,1,10,
328,King_Rufus,75,Other procedural motion,38,21,19-Jun,1,322,Madison_James,MA,0,1,1,1,83,32,0,1,5,
329,Wilson_James,42,General powers of the national government,96,21,19-Jun,1,322,King_Rufus,PA,0,1,1,1,85,45,0,1,8,
330,Hamilton_Alexander,42,General powers of the national government,129,21,19-Jun,1,323,Wilson_James,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
331,King_Rufus,42,General powers of the national government,347,21,19-Jun,1,323,Hamilton_Alexander,MA,0,1,1,1,83,32,0,1,5,
332,Martin_Luther,42,General powers of the national government,83,21,19-Jun,1,324,King_Rufus,MD,1,-1,1,1,57,39,1,1,3,
333,Wilson_James,42,General powers of the national government,60,21,19-Jun,1,324,Martin_Luther,PA,0,1,1,1,85,45,0,1,8,
334,Hamilton_Alexander,42,General powers of the national government,248,21,19-Jun,1,324,Wilson_James,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
335,Ellsworth_Oliver,42,General powers of the national government,156,22,20-Jun,1,335,9,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
336,Gorham_Nathaniel,42,General powers of the national government,4,22,20-Jun,1,335,Ellsworth_Oliver,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
337,Randolph_Edmund,42,General powers of the national government,41,22,20-Jun,1,336,Gorham_Nathaniel,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
338,Lansing_John,21,Legislative composition and process,724,22,20-Jun,1,336,Randolph_Edmund,VA,0,-1,1,1,28,33,0,0,6,
339,Mason_George,21,Legislative composition and process,905,22,20-Jun,1,338,Lansing_John,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
340,Martin_Luther,42,General powers of the national government,346,22,20-Jun,1,340,Mason_George,MD,1,-1,1,1,57,39,1,1,3,
341,Sherman_Roger,21,Legislative composition and process,648,22,20-Jun,1,341,Martin_Luther,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
342,Wilson_James,21,Legislative composition and process,363,22,20-Jun,1,343,Sherman_Roger,PA,0,1,1,1,85,45,0,1,8,
343,Johnson_WilliamSamuel,42,General powers of the national government,251,23,21-Jun,1,354,9,CT,0,0.02,0.02,0.0004,72,59,0,1,11,
344,Wilson_James,42,General powers of the national government,399,23,21-Jun,1,355,Johnson_WilliamSamuel,CT,0,1,1,1,85,45,0,1,8,
345,Madison_James,42,General powers of the national government,597,23,21-Jun,1,356,Wilson_James,VA,1,1,1,1,85,36,1,1,10,
346,Pinckney_CC,23,Legislative selection,118,23,21-Jun,1,358,Madison_James,SC,1,0.37,0.37,0.1369,85,41,1,1,5,
347,Martin_Luther,23,Legislative selection,4,23,21-Jun,1,358,Pinckney_CC,MD,1,-1,1,1,57,39,1,1,3,
348,Hamilton_Alexander,23,Legislative selection,72,23,21-Jun,1,358,Martin_Luther,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
349,Mason_George,23,Legislative selection,38,23,21-Jun,1,359,Hamilton_Alexander,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
350,Sherman_Roger,23,Legislative selection,18,23,21-Jun,1,359,Mason_George,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
351,Rutledge_John,23,Legislative selection,106,23,21-Jun,1,359,Sherman_Roger,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
352,Wilson_James,23,Legislative selection,77,23,21-Jun,1,359,Rutledge_John,PA,0,1,1,1,85,45,0,1,8,
353,King_Rufus,23,Legislative selection,79,23,21-Jun,1,359,Wilson_James,MA,0,1,1,1,83,32,0,1,5,
354,Pinckney_CC,23,Legislative selection,37,23,21-Jun,1,360,King_Rufus,SC,1,0.37,0.37,0.1369,85,41,1,1,5,
355,Pinckney_CC,23,Legislative selection,41,23,21-Jun,1,360,Pinckney_CC,SC,1,0.37,0.37,0.1369,85,41,1,1,5,
356,Randolph_Edmund,23,Legislative selection,105,23,21-Jun,1,360,Pinckney_CC,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
357,Dickinson_John,23,Legislative selection,60,23,21-Jun,1,360,Randolph_Edmund,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
358,Ellsworth_Oliver,23,Legislative selection,37,23,21-Jun,1,361,Dickinson_John,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
359,Strong_Caleb,23,Legislative selection,4,23,21-Jun,1,361,Ellsworth_Oliver,MA,0,0.49,0.49,0.2401,67,42,0,1,5,
360,Wilson_James,23,Legislative selection,92,23,21-Jun,1,361,Strong_Caleb,PA,0,1,1,1,85,45,0,1,8,
361,Madison_James,23,Legislative selection,196,23,21-Jun,1,361,Wilson_James,VA,1,1,1,1,85,36,1,1,10,
362,Sherman_Roger,23,Legislative selection,45,23,21-Jun,1,362,Madison_James,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
363,Mason_George,23,Legislative selection,70,23,21-Jun,1,362,Sherman_Roger,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
364,Hamilton_Alexander,23,Legislative selection,107,23,21-Jun,1,362,Mason_George,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
365,Ellsworth_Oliver,21,Legislative composition and process,66,24,22-Jun,1,371,9,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
366,Williamson_Hugh,21,Legislative composition and process,65,24,22-Jun,1,372,Ellsworth_Oliver,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
367,Gorham_Nathaniel,21,Legislative composition and process,112,24,22-Jun,1,372,Williamson_Hugh,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
368,Randolph_Edmund,21,Legislative composition and process,97,24,22-Jun,1,372,Gorham_Nathaniel,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
369,King_Rufus,21,Legislative composition and process,68,24,22-Jun,1,372,Randolph_Edmund,MA,0,1,1,1,83,32,0,1,5,
370,Sherman_Roger,21,Legislative composition and process,15,24,22-Jun,1,373,King_Rufus,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
371,Wilson_James,21,Legislative composition and process,44,24,22-Jun,1,373,Sherman_Roger,PA,0,1,1,1,85,45,0,1,8,
372,Madison_James,21,Legislative composition and process,126,24,22-Jun,1,373,Wilson_James,VA,1,1,1,1,85,36,1,1,10,
373,Hamilton_Alexander,21,Legislative composition and process,106,24,22-Jun,1,373,Madison_James,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
374,Wilson_James,21,Legislative composition and process,24,24,22-Jun,1,373,Hamilton_Alexander,PA,0,1,1,1,85,45,0,1,8,
375,Madison_James,21,Legislative composition and process,33,24,22-Jun,1,373,Wilson_James,VA,1,1,1,1,85,36,1,1,10,
376,Hamilton_Alexander,21,Legislative composition and process,39,24,22-Jun,1,374,Madison_James,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
377,Butler_Pierce,21,Legislative composition and process,36,24,22-Jun,1,374,Ellsworth_Oliver,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
378,Mason_George,24,Qualifications of legislators,144,24,22-Jun,1,375,Butler_Pierce,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
379,Wilson_James,24,Qualifications of legislators,88,24,22-Jun,1,375,Mason_George,PA,0,1,1,1,85,45,0,1,8,
380,Gorham_Nathaniel,41,Powers of state governments,83,24,22-Jun,1,375,Wilson_James,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
381,Butler_Pierce,41,Powers of state governments,44,24,22-Jun,1,376,Gorham_Nathaniel,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
382,King_Rufus,41,Powers of state governments,44,24,22-Jun,1,376,Butler_Pierce,MA,0,1,1,1,83,32,0,1,5,
383,Wilson_James,41,Powers of state governments,51,24,22-Jun,1,376,King_Rufus,PA,0,1,1,1,85,45,0,1,8,
384,Mason_George,41,Powers of state governments,44,24,22-Jun,1,376,Wilson_James,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
385,Hamilton_Alexander,41,Powers of state governments,121,24,22-Jun,1,376,Mason_George,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
386,Pinckney_CC,24,Qualifications of legislators,88,25,23-Jun,1,386,9,SC,1,0.37,0.37,0.1369,85,41,1,1,5,
387,Sherman_Roger,24,Qualifications of legislators,28,25,23-Jun,1,386,Pinckney_CC,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
388,Madison_James,24,Qualifications of legislators,98,25,23-Jun,1,386,Sherman_Roger,VA,1,1,1,1,85,36,1,1,10,
389,Martin_Alexander,24,Qualifications of legislators,4,25,23-Jun,1,386,Madison_James,NC,1,-0.97,0.97,0.9409,67,47,1,1,10,
390,Butler_Pierce,24,Qualifications of legislators,11,25,23-Jun,1,386,Martin_Alexander,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
391,Rutledge_John,24,Qualifications of legislators,30,25,23-Jun,1,386,Butler_Pierce,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
392,Mason_George,24,Qualifications of legislators,120,25,23-Jun,1,387,Rutledge_John,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
393,King_Rufus,24,Qualifications of legislators,84,25,23-Jun,1,387,Mason_George,MA,0,1,1,1,83,32,0,1,5,
394,Wilson_James,24,Qualifications of legislators,134,25,23-Jun,1,387,King_Rufus,PA,0,1,1,1,85,45,0,1,8,
395,Sherman_Roger,24,Qualifications of legislators,106,25,23-Jun,1,387,Wilson_James,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
396,Gerry_Elbridge,24,Qualifications of legislators,94,25,23-Jun,1,388,Sherman_Roger,MA,0,-1,1,1,79,43,0,1,13,
397,Madison_James,24,Qualifications of legislators,458,25,23-Jun,1,388,Gerry_Elbridge,VA,1,1,1,1,85,36,1,1,10,
398,Butler_Pierce,24,Qualifications of legislators,9,25,23-Jun,1,389,Madison_James,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
399,Mason_George,24,Qualifications of legislators,44,25,23-Jun,1,389,Butler_Pierce,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
400,Jenifer_DanielofStThomas,24,Qualifications of legislators,26,25,23-Jun,1,389,Mason_George,MD,1,-0.06,0.06,0.0036,78,64,1,0,10,
